"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-06","New Brunswick","2021A000213","Infant formula, 900 grams ","Dollars","81","units","0","v1458870051","4.97","47.40","","","","2"
"2025-06","New Brunswick","2021A000213","Peanut butter, 1 kilogram","Dollars","81","units","0","v1353834485","4.68","6.27","","","","2"
"2025-06","New Brunswick","2021A000213","Mayonnaise, 890 millilitres ","Dollars","81","units","0","v1353834486","4.69","6.40","","","","2"
"2025-06","New Brunswick","2021A000213","Canned baked beans, 398 millilitres","Dollars","81","units","0","v1353834487","4.70","2.02","","","","2"
"2025-06","New Brunswick","2021A000213","Canned tomatoes, 796 millilitres","Dollars","81","units","0","v1353834488","4.71","2.21","","","","2"
"2025-06","New Brunswick","2021A000213","Canned soup, 284 millilitres","Dollars","81","units","0","v1353834489","4.72","1.76","","","","2"
"2025-06","New Brunswick","2021A000213","Canned beans and lentils, 540 millilitres","Dollars","81","units","0","v1353834490","4.73","1.76","","","","2"
"2025-06","New Brunswick","2021A000213","Canned corn, 341 millilitres","Dollars","81","units","0","v1458870039","4.98","1.65","","","","2"
"2025-06","New Brunswick","2021A000213","Canned peach, 398 millilitres","Dollars","81","units","0","v1458870040","4.99","2.54","","","","2"
"2025-06","New Brunswick","2021A000213","Canned pear, 398 millilitres","Dollars","81","units","0","v1458870041","4.100","2.83","","","","2"
"2025-06","New Brunswick","2021A000213","Dried lentils, 900 grams","Dollars","81","units","0","v1353834491","4.74","3.65","","","","2"
"2025-06","New Brunswick","2021A000213","Dry beans and legumes, 900 grams ","Dollars","81","units","0","v1458870045","4.101","3.53","","","","2"
"2025-06","New Brunswick","2021A000213","Tofu, 350 grams ","Dollars","81","units","0","v1458870068","4.102","2.89","","","","2"
"2025-06","New Brunswick","2021A000213","Hummus, 227 grams","Dollars","81","units","0","v1458870050","4.103","3.68","","","","2"
"2025-06","New Brunswick","2021A000213","Salsa, 418 millilitres","Dollars","81","units","0","v1458870062","4.104","5.14","","","","2"
"2025-06","New Brunswick","2021A000213","Pasta sauce, 650 millilitres","Dollars","81","units","0","v1458870057","4.105","3.19","","","","2"
"2025-06","New Brunswick","2021A000213","Salad dressing, 475 millilitres","Dollars","81","units","0","v1458870059","4.106","3.19","","","","2"
"2025-06","New Brunswick","2021A000213","Almonds, 200 grams","Dollars","81","units","0","v1458870037","4.107","5.06","","","","2"
"2025-06","New Brunswick","2021A000213","Peanuts, 450 grams","Dollars","81","units","0","v1458870058","4.108","4.28","","","","2"
"2025-06","New Brunswick","2021A000213","Sunflower seeds, 400 grams ","Dollars","81","units","0","v1458870067","4.109","5.43","","","","2"
"2025-06","New Brunswick","2021A000213","Deodorant, 85 grams","Dollars","81","units","0","v1353834492","4.75","8.13","","","","2"
"2025-06","New Brunswick","2021A000213","Toothpaste, 100 millilitres","Dollars","81","units","0","v1353834493","4.76","4.34","","","","2"
"2025-06","New Brunswick","2021A000213","Shampoo, 400 millilitres","Dollars","81","units","0","v1353834494","4.77","7.04","","","","2"
"2025-06","New Brunswick","2021A000213","Laundry detergent, 4.43 litres","Dollars","81","units","0","v1458870052","4.110","14.88","","","","2"
"2025-06","Quebec","2021A000224","Beef stewing cuts, per kilogram","Dollars","81","units","0","v1159447135","5.1","22.94","","","","2"
"2025-06","Quebec","2021A000224","Beef striploin cuts, per kilogram","Dollars","81","units","0","v1159447136","5.2","24.11","","","","2"
"2025-06","Quebec","2021A000224","Beef top sirloin cuts, per kilogram","Dollars","81","units","0","v1159447137","5.3","30.35","","","","2"
"2025-06","Quebec","2021A000224","Beef rib cuts, per kilogram","Dollars","81","units","0","v1353834495","5.41","29.06","","","","2"
"2025-06","Quebec","2021A000224","Ground beef, per kilogram","Dollars","81","units","0","v1159447138","5.4","14.61","","","","2"
"2025-06","Quebec","2021A000224","Pork loin cuts, per kilogram","Dollars","81","units","0","v1159447139","5.5","10.36","","","","2"
"2025-06","Quebec","2021A000224","Pork rib cuts, per kilogram","Dollars","81","units","0","v1159447140","5.6","7.99","","","","2"
"2025-06","Quebec","2021A000224","Pork shoulder cuts, per kilogram","Dollars","81","units","0","v1353834496","5.42","9.40","","","","2"
"2025-06","Quebec","2021A000224","Whole chicken, per kilogram","Dollars","81","units","0","v1159447141","5.7","6.15","","","","2"
"2025-06","Quebec","2021A000224","Chicken breasts, per kilogram","Dollars","81","units","0","v1159447142","5.8","14.98","","","","2"
"2025-06","Quebec","2021A000224","Chicken thigh, per kilogram","Dollars","81","units","0","v1159447143","5.9","14.51","","","","2"
"2025-06","Quebec","2021A000224","Chicken drumsticks, per kilogram","Dollars","81","units","0","v1353834497","5.43","6.47","","","","2"
"2025-06","Quebec","2021A000224","Bacon, 500 grams","Dollars","81","units","0","v1159447144","5.10","7.06","","","","2"
"2025-06","Quebec","2021A000224","Wieners, 400 grams","Dollars","81","units","0","v1159447145","5.11","3.07","","","","2"
"2025-06","Quebec","2021A000224","Salmon, per kilogram","Dollars","81","units","0","v1458870094","5.78","25.50","","","","2"
"2025-06","Quebec","2021A000224","Shrimp, 300 grams","Dollars","81","units","0","v1458870096","5.79","7.85","","","","2"
"2025-06","Quebec","2021A000224","Canned salmon, 213 grams","Dollars","81","units","0","v1353834498","5.44","4.63","","","","2"
"2025-06","Quebec","2021A000224","Canned tuna, 170 grams","Dollars","81","units","0","v1159447146","5.12","1.63","","","","2"
"2025-06","Quebec","2021A000224","Meatless burgers, 226 grams","Dollars","81","units","0","v1458870087","5.80","6.05","","","","2"
